Reference,Reference URL,Reference Perpendicular Baseline (meters),Secondary,Secondary URL,Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE.zip,25,48
S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545.zip,-8,60
S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,12
S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,24
S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE.zip,25,36
S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545.zip,-8,48
S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,S1A_IW_SLC__1SDV_20200131T113018_20200131T113046_031044_0390F2_2AFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200131T113018_20200131T113046_031044_0390F2_2AFA.zip,0,60
S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,12
S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE.zip,25,24
S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545.zip,-8,36
S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,S1A_IW_SLC__1SDV_20200131T113018_20200131T113046_031044_0390F2_2AFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200131T113018_20200131T113046_031044_0390F2_2AFA.zip,0,48
S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,S1A_IW_SLC__1SDV_20200212T113018_20200212T113046_031219_03970B_0FF1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200212T113018_20200212T113046_031219_03970B_0FF1.zip,-32,60
S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE.zip,25,12
S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200119T113019_20200119T113047_030869_038AD7_0545.zip,-8,24
S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,S1A_IW_SLC__1SDV_20200131T113018_20200131T113046_031044_0390F2_2AFA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200131T113018_20200131T113046_031044_0390F2_2AFA.zip,0,36
S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,S1A_IW_SLC__1SDV_20200212T113018_20200212T113046_031219_03970B_0FF1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200212T113018_20200212T113046_031219_03970B_0FF1.zip,-32,48
S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,S1A_IW_SLC__1SDV_20200224T113018_20200224T113046_031394_039D11_AC17,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200224T113018_20200224T113046_031394_039D11_AC17.zip,-9,60
